ID,Borough,Building,Street,Zipcode,Phone,Cuisine,Last Inspection Date,Inspection Score,GRADE,Latitude,Longitude,Inspection Count,Name,Price Range,Yelp Rating,Yelp Review Count,Neighborhood,latitude,longitude,Is Vegan?,Is Vegetarian?,Offers Delivery?,Offers Pickup?,Takes Reservations?
50071070,Manhattan,2270,1 AVENUE,10035.0,(646) 928-0219,Sandwiches/Salads/Mixed Buffet,2019-11-29,7.0,A,40.796452209635,-73.935065160219,10,Cassava House,1.0,4.5,64,East Harlem,40.79634,-73.93477,False,False,True,True,False
50098290,Manhattan,88,9 AVENUE,10011.0,(212) 858-8899,Steak,2020-02-28,9.0,A,40.742360367422,-74.004341339265,3,Catch Steak,4.0,3.5,164,Midtown West,40.74244,-74.00387,False,False,True,True,False
50083696,Manhattan,11,WEST   42 STREET,10036.0,(646) 868-0607,Salads,2019-12-05,7.0,A,40.753782670905,-73.981599370417,7,CAVA,,4.0,62,Midtown West,40.7541862,-73.9819133,False,False,False,False,False
50088217,Manhattan,678,6 AVENUE,10010.0,(212) 206-2512,Mediterranean,2019-12-18,PEND,Z,40.741789360299,-73.993598113384,3,CAVA,2.0,4.5,44,Gramercy,40.741658,-73.99337,False,False,False,False,False
50098149,Manhattan,63,WALL STREET,10005.0,(212) 206-2524,Mediterranean,2019-11-19,12.0,A,40.705835523582,-74.008515597925,7,CAVA,,3.5,25,Financial District,40.705912,-74.0087867,False,False,False,False,False
50053728,Manhattan,143,4 AVENUE,10003.0,(646) 416-6440,Mediterranean,2019-08-05,7.0,A,40.733845745669,-73.98987150776901,11,CAVA,2.0,4.5,285,Greenwich Village,40.7337897786475,-73.9896078601189,False,False,False,False,False
50084441,Manhattan,1385,BROADWAY,10018.0,(718) 502-9282,Mediterranean,2020-02-26,9.0,A,40.752605951145,-73.987389042871,9,CAVA,2.0,3.5,59,Garment District,40.7528718388986,-73.9876741598475,False,False,False,False,False
50066450,Manhattan,325,PARK AVENUE SOUTH,10010.0,(718) 360-1815,Mediterranean,2019-12-05,9.0,A,40.740984440556005,-73.985767342339,20,CAVA,2.0,4.0,173,Gramercy,40.7408422,-73.9855104,False,False,False,False,False
41579930,Manhattan,46,WEST   46 STREET,10036.0,(212) 307-5484,Italian,2019-05-16,7.0,A,40.756656261564004,-73.980551807414,14,Ceci Italian Cuisine,2.0,3.5,290,Garment District,40.7568271422022,-73.9809948205948,False,False,True,True,False
40932233,Manhattan,502,AMSTERDAM AVENUE,10024.0,(212) 874-4559,Italian,2019-05-22,12.0,A,40.786548503077,-73.975852138569,13,Celeste Restaurant,2.0,3.5,897,East Harlem,40.78666,-73.97599,False,False,True,True,False
41071980,Manhattan,65,EAST   54 STREET,10022.0,(212) 751-1555,Italian,2019-10-31,13.0,A,40.760044512138,-73.97300649370999,13,Cellini Restaurant,3.0,4.0,150,Midtown East,40.760115,-73.972686,False,False,False,False,False
50064374,Manhattan,43,CANAL STREET,10002.0,(212) 226-2545,Portuguese,2019-03-05,12.0,A,40.714750528329,-73.991393077194,5,Cervo's,3.0,4.0,63,Little Italy,40.7149,-73.99132,False,False,False,False,False
41551369,Manhattan,314,WEST   52 STREET,10019.0,(212) 956-9300,Vietnamese/Cambodian/Malaysia,2020-02-03,-1.0,B,40.763787914686,-73.985809379656,49,Cha Pa's Noodles And Grill,2.0,3.5,624,Midtown West,40.7637,-73.98615,False,False,True,True,False
41058228,Manhattan,230,EAST    9 STREET,10003.0,(212) 228-8030,Japanese,2019-12-11,2.0,A,40.729607674736,-73.98825934821001,16,Cha-An,2.0,4.0,1000,Greenwich Village,40.72947,-73.98813,False,False,True,True,False
50036900,Manhattan,930,8 AVENUE,10019.0,(212) 707-8778,Thai,2020-02-19,39.0,Z,40.76550311411,-73.983744081538,32,Chai Thai Kitchen - Midtown,2.0,3.5,571,Midtown West,40.76541,-73.98352,False,False,True,True,False
50088970,Manhattan,360,WEST   42 STREET,10036.0,(212) 967-6088,Chinese,2019-09-12,7.0,A,40.757911945378,-73.991441622691,11,China Xiang 中国湘,2.0,4.0,480,Midtown West,40.7582902125633,-73.9925113993899,False,False,True,True,False
50084801,Manhattan,274,LENOX AVENUE,10027.0,(646) 688-5414,Indian,2020-01-16,10.0,A,40.806912664442,-73.94609764065,3,Chaiwali,2.0,3.5,196,East Harlem,40.80678,-73.94588,True,False,True,True,False
50078428,Manhattan,319,EAST   14 STREET,10003.0,(917) 261-5949,Café/Coffee/Tea,2020-02-25,7.0,A,40.732019829593,-73.984152791456,15,Champion Coffee,,3.0,21,Gramercy,40.732177,-73.983954,False,False,False,False,False
50075962,Manhattan,17,CLEVELAND PLACE,10012.0,(212) 226-3777,Pizza/Italian,2019-11-18,2.0,A,40.721596271652004,-73.99733756748,17,Champion Pizza,1.0,4.5,318,Little Italy,40.7215270996094,-73.9970855712891,False,False,True,True,False
50077207,Manhattan,2,WEST   14 STREET,10011.0,(212) 898-9898,Pizza,2019-06-26,11.0,A,40.736195559538004,-73.99410383249699,24,Champion Pizza,1.0,3.5,70,Gramercy,40.7359825864482,-73.9939625641214,False,False,True,True,False
50084356,Manhattan,123,ESSEX STREET,10002.0,(212) 228-5597,Pizza,2019-11-13,8.0,A,40.719504132339,-73.98772000713001,8,Champion Pizza,1.0,4.0,130,Lower East Side,40.719742,-73.9872791,False,False,True,True,False
50087429,Manhattan,71,WEST  109 STREET,10025.0,(212) 222-8820,Pakistani,2019-12-04,4.0,A,40.800924118031,-73.96086454219599,11,Chandni Sweets & Resturant,,2.0,5,Morningside Heights,40.80119,-73.96104,False,False,True,True,False
50003527,Manhattan,3153,BROADWAY,10027.0,(212) 749-7200,Indian,2019-12-10,9.0,A,40.814460625261,-73.959194715974,36,Chapati House,1.0,4.0,215,East Harlem,40.814613,-73.95959,False,False,True,True,False
41272100,Manhattan,1580,YORK AVENUE,10028.0,(212) 439-6363,Chinese,2019-08-28,11.0,A,40.774174325259,-73.948388020914,8,Charley Mom Restaurant,2.0,3.5,90,Upper East Side,40.7740287780762,-73.9481582641602,False,False,False,False,False
50076009,Manhattan,1960,MADISON AVENUE,10035.0,(212) 410-0277,Japanese,2019-09-11,10.0,A,40.806102884801,-73.940383749723,17,Charlie's Place,1.0,4.0,126,East Harlem,40.80622,-73.94061,False,False,False,False,False
50098429,Manhattan,1346,AMSTERDAM AVENUE,10027.0,(646) 726-4548,Thai,2020-01-23,10.0,A,40.813740326138,-73.956008804958,7,Charm Thai Express,,4.0,68,East Harlem,40.8139028640919,-73.9561226963997,False,False,True,True,False
50097325,Manhattan,200,8 AVENUE,10011.0,(646) 590-8994,Thai,2019-11-07,11.0,A,40.743551676191004,-73.999736555732,5,CHARM'S,2.0,4.0,126,Midtown West,40.74346,-73.99947,False,False,True,True,False
50066417,Manhattan,30,WEST   46 STREET,10036.0,(212) 355-5540,American,2020-01-29,25.0,Z,40.756497000669,-73.98017285347,17,Chazz Palminteri Italian Restaurant,3.0,4.0,262,Midtown West,40.756473,-73.980563,False,False,True,True,True
50001587,Manhattan,695,ST NICHOLAS AVENUE,10030.0,(212) 234-7067,American,2020-02-03,11.0,A,40.823556270209,-73.944992925774,19,Checkers,1.0,3.0,24,Morningside Heights,40.8238416,-73.9450805,False,False,False,False,False
50018081,Manhattan,79,WEST  125 STREET,10027.0,(212) 837-1500,American,2020-03-03,15.0,Z,40.807469209208996,-73.944753410647,28,Checkers,1.0,2.5,5,Morningside Heights,40.8076429367065,-73.9450317621231,False,False,True,True,False
50015643,Manhattan,188,ALLEN STREET,10002.0,(212) 460-9383,Sandwiches/Salads/Mixed Buffet,2019-03-29,10.0,A,40.722120020064004,-73.988942520227,19,Cheese Grille,2.0,4.0,570,Chinatown,40.7219115,-73.9886709,False,False,True,True,False
40949604,Manhattan,2640,BROADWAY,10025.0,(212) 662-5223,Pizza,2019-11-04,12.0,A,40.797342174689,-73.96980213346599,7,Cheesy Pizza,1.0,3.0,102,Morningside Heights,40.79716,-73.96948,False,False,True,True,False
41162067,Manhattan,520,8 AVENUE,10018.0,(212) 736-6150,Chinese,2019-10-11,8.0,A,40.753605486254,-73.992416708652,10,Chef Yu,2.0,3.0,583,Midtown West,40.75365,-73.99217,False,False,True,True,False
50016122,Manhattan,295,LAFAYETTE STREET,10012.0,(212) 941-1100,French,2020-01-24,5.0,A,40.724530380047,-73.99576084488301,15,Chefs Club NY,4.0,4.0,397,Greenwich Village,40.7243068237288,-73.9954023,False,False,False,False,False
50060947,Manhattan,62,SPRING STREET,10012.0,(646) 438-9172,American,2019-11-06,-1.0,B,40.722340101592,-73.997254561181,18,Chefs Club Counter,2.0,4.0,161,Little Italy,40.7222932869787,-73.9973933066564,True,False,True,True,False
50060947,Manhattan,62,SPRING STREET,10012.0,(646) 438-9172,American,2019-11-06,-1.0,B,40.722340101592,-73.997254561181,18,Farmacy Kitchen,2.0,4.0,32,Little Italy,40.7221148939466,-73.9972921314913,False,False,False,False,False
50059367,Manhattan,260,WEST   26 STREET,10001.0,(212) 242-2425,American,2019-04-22,12.0,A,40.746686121734,-73.99590739848699,8,The Chelsea Bell,2.0,3.5,116,Garment District,40.7468909665128,-73.9970784187517,False,False,True,True,False
50040533,Manhattan,75,9 AVENUE,10011.0,(646) 410-2040,American,2019-09-30,12.0,A,40.741869040229,-74.004713006739,17,Creamline,2.0,3.5,332,Chelsea,40.7426136986425,-74.0057623780487,False,False,True,True,False
50040533,Manhattan,75,9 AVENUE,10011.0,(646) 410-2040,American,2019-09-30,12.0,A,40.741869040229,-74.004713006739,17,Pulkies,,4.5,6,Chelsea,40.742635,-74.005735,False,False,True,True,False
40512520,Manhattan,108,8 AVENUE,10011.0,(212) 924-7786,Italian,2019-08-12,10.0,A,40.740675150524,-74.001833203947,6,Chelsea Ristorante,2.0,3.5,180,Chelsea,40.7405719,-74.0017238,False,False,True,True,False
50057694,Manhattan,62,WILLIAM STREET,10005.0,(212) 797-9477,Chinese,2019-10-15,4.0,A,40.707158481908,-74.008793494858,26,Chenny’s Kitchen,,3.5,3,Financial District,40.70712,-74.00845,False,False,True,True,False
50057694,Manhattan,62,WILLIAM STREET,10005.0,(212) 797-9477,Chinese,2019-10-15,4.0,A,40.707158481908,-74.008793494858,26,Chen's Buffet Bar,1.0,4.0,41,Financial District,40.70712,-74.00845,False,False,True,True,False
50103626,Manhattan,32,CEDAR STREET,10005.0,(212) 797-9477,Other,1900-01-01,PEND,N,40.707070689735,-74.008248849937,1,Chenny’s Kitchen,,3.5,3,Financial District,40.70712,-74.00845,False,False,True,True,False
50103626,Manhattan,32,CEDAR STREET,10005.0,(212) 797-9477,Other,1900-01-01,PEND,N,40.707070689735,-74.008248849937,1,Chen's Buffet Bar,1.0,4.0,41,Financial District,40.70712,-74.00845,False,False,True,True,False
50078974,Manhattan,223,EAST   14 STREET,10003.0,(212) 982-8966,Chinese,2019-11-12,11.0,A,40.733002754159,-73.986487095919,20,Beijing Chinese,1.0,3.0,21,Gramercy,40.733059,-73.9861382,False,False,True,True,False
41247170,Manhattan,127,EAST   28 STREET,10016.0,(212) 685-7301,Indian,2020-01-28,12.0,Z,40.742776358305,-73.982760841413,35,Chennai Garden by Tiffin Wallah,2.0,4.0,795,Midtown East,40.74298,-73.98274,False,True,True,True,False
40384671,Manhattan,414,WEST   42 STREET,10036.0,(212) 594-1925,French,2020-02-13,28.0,Z,40.758705305754,-73.993325757553,30,Chez Josephine,3.0,4.0,493,Midtown West,40.758502,-73.993413,False,False,False,False,False
40374974,Manhattan,365,WEST   50 STREET,10019.0,(212) 265-6980,French,2019-11-20,2.0,A,40.763203559325,-73.988271452718,16,Chez Napoleon,3.0,4.0,279,Midtown West,40.76346,-73.9883,False,False,False,False,False
50088514,Manhattan,1000,AVENUE OF THE AMERICAS,10018.0,(212) 704-9920,Chicken,2019-03-21,10.0,A,40.751782400654996,-73.98632085449701,2,Chick-fil-A,1.0,4.0,582,Garment District,40.751726,-73.9860817,False,False,True,False,False
50094890,Manhattan,1536,3 AVENUE,10028.0,(212) 410-7500,American,2019-07-19,7.0,A,40.779078766113,-73.953807564901,1,Chick-fil-A,2.0,4.0,31,East Harlem,40.7792574,-73.9539523030758,False,False,True,False,False
50095781,Manhattan,700,AVENUE OF THE AMERICAS,10010.0,(855) 667-3232,Chicken,2019-08-29,9.0,A,40.742431607851,-73.993132520787,2,Chick-fil-A,2.0,3.0,24,Gramercy,40.742269081749,-73.9930082977278,False,False,True,False,False
50086066,Manhattan,150,FULTON STREET,10038.0,(212) 381-0780,Chicken,2019-04-08,7.0,A,40.710658075223996,-74.008638855681,3,Chick-fil-A,1.0,3.5,181,Financial District,40.7104194,-74.0085519,False,False,True,False,False
41617898,Manhattan,717,8 AVENUE,10036.0,(212) 245-5111,Chicken,2019-07-29,9.0,A,40.759256602964,-73.988329905269,7,Carve Cafe,,4.5,8,Midtown West,40.75948,-73.98855,False,False,False,False,False
50013062,Manhattan,315,AUDUBON AVENUE,10033.0,(646) 922-8564,Chicken,2019-12-02,12.0,A,40.848532199375,-73.932469484537,18,Chicken Ranch,2.0,4.5,86,Harlem,40.84839,-73.9324,False,False,True,True,False
50050304,Manhattan,227,CANAL STREET,10013.0,(646) 649-5965,Japanese,2020-03-16,12.0,A,40.717742647999,-73.999570716693,20,Chikarashi,2.0,4.0,488,Little Italy,40.71787,-73.99948,False,False,True,True,False
50099157,Manhattan,38,RECTOR STREET,10006.0,(646) 596-8298,Japanese,1900-01-01,PEND,N,40.708335375108,-74.01476308960599,1,Chikarashi Isso,3.0,4.0,41,Chinatown,40.708376,-74.0144832,False,False,False,False,False
41376328,Manhattan,609,9 AVENUE,10036.0,(212) 586-8655,Latin,2019-09-03,12.0,A,40.759303578463005,-73.992000943955,14,Chimichurri Grill,3.0,4.0,334,Midtown West,40.7592856237038,-73.9921118644058,False,False,True,True,False
50068546,Manhattan,1643,2 AVENUE,10028.0,(212) 717-6688,Chinese,2019-09-17,14.0,B,40.777398275502,-73.952097278735,25,China Jade,2.0,3.5,156,East Harlem,40.777392,-73.952329,False,False,True,True,False
41712855,Manhattan,2026,LEXINGTON AVENUE,10035.0,(212) 876-6688,Chinese,2019-06-14,12.0,A,40.80325270831,-73.938247963451,7,China King,,4.5,3,East Harlem,40.80339,-73.93832,False,False,True,True,False
50052277,Manhattan,258,WEST   44 STREET,10036.0,(646) 767-0854,Chinese,2020-03-10,-1.0,Z,40.758101010833,-73.98786085831,39,China River 川聚院,2.0,4.0,201,Midtown West,40.7581711239604,-73.9883149042726,False,False,True,True,True
41512966,Manhattan,454A,LENOX AVENUE,10037.0,(212) 281-4188,Chinese,2019-12-09,13.0,A,40.812551110081,-73.941978325349,24,China Wok,1.0,4.0,14,East Harlem,40.8124997466803,-73.9418902248144,False,False,False,False,False
41512966,Manhattan,454A,LENOX AVENUE,10037.0,(212) 281-4188,Chinese,2019-12-09,13.0,A,40.812551110081,-73.941978325349,24,Chung Lan Gardens,1.0,3.5,5,Morningside Heights,40.8124525,-73.9417837,False,False,False,False,False
50045788,Manhattan,530,WEST  136 STREET,10031.0,(212) 690-6077,Mexican,2020-03-02,18.0,Z,40.820131684586,-73.953103328581,45,Chinelos II,1.0,3.5,73,Harlem,40.82033,-73.95378,False,False,True,True,False
50057988,Manhattan,5,DOYERS STREET,10013.0,(646) 895-9301,Chinese,2020-01-21,13.0,A,40.714308924856,-73.99792944642701,17,Chinese Tuxedo,3.0,3.5,275,Little Italy,40.71433,-73.99804,False,False,False,False,False
50009877,Manhattan,48,MULBERRY STREET,10013.0,(212) 804-8183,American,2019-05-29,12.0,A,40.715052775267,-73.999632057787,6,Chipilo,2.0,4.5,26,Little Italy,40.71512,-73.99956,False,False,True,True,False
41004963,Manhattan,304,WEST   34 STREET,10001.0,(212) 268-4197,Mexican,2019-12-19,11.0,A,40.752389649949,-73.99397606789199,17,Chipotle Mexican Grill,1.0,3.0,196,Garment District,40.7523240509048,-73.9943282119156,False,False,True,False,False
41259632,Manhattan,100,MAIDEN LANE,10038.0,(212) 742-2690,Mexican,2020-03-13,6.0,A,40.706859426072995,-74.006990039489,9,Chipotle Mexican Grill,1.0,3.5,173,Financial District,40.7067300775159,-74.0069423717269,False,False,True,False,False
41271036,Manhattan,2843,BROADWAY,10025.0,(212) 222-1712,Mexican,2019-05-14,8.0,A,40.804293739624,-73.966616679434,6,Chipotle Mexican Grill,1.0,3.0,124,Harlem,40.804515,-73.9668,False,False,True,False,False
41376994,Manhattan,125,EAST   23 STREET,10010.0,(212) 673-6904,Mexican,2019-12-18,10.0,A,40.739721783434,-73.98524436357799,8,Chipotle Mexican Grill,1.0,2.5,116,Gramercy,40.73984,-73.98513,False,False,True,False,False
41453957,Manhattan,117,EAST   14 STREET,10003.0,(212) 260-0641,Mexican,2020-03-13,8.0,A,40.734073483813,-73.989030736717,16,Chipotle Mexican Grill,1.0,3.0,119,Gramercy,40.7342197620958,-73.9888242756081,False,False,True,False,False
41453983,Manhattan,501,7 AVENUE,10018.0,(212) 840-0486,Mexican,2019-09-20,3.0,A,40.752976675196,-73.989164766809,26,Chipotle Mexican Grill,1.0,3.0,89,Garment District,40.7531443479043,-73.9888011980062,False,False,True,False,False
41640950,Manhattan,71,SPRING STREET,10012.0,(646) 937-5202,Mexican,2019-05-06,8.0,A,40.722499305545995,-73.997586461269,23,Chipotle Mexican Grill,1.0,2.5,98,Little Italy,40.7226695409783,-73.997526,False,False,True,False,False
50042385,Manhattan,286,1 AVENUE,10009.0,(212) 228-1915,Mexican,2020-01-08,11.0,A,40.733158441090005,-73.98107828158301,19,Chipotle Mexican Grill,1.0,2.5,41,Gramercy,40.732962,-73.9808002,False,False,True,False,False
50043183,Manhattan,805,COLUMBUS AVENUE,10025.0,(212) 222-7389,Mexican,2019-04-16,2.0,A,40.794980614566,-73.965956828718,11,Chipotle Mexican Grill,1.0,2.5,37,Morningside Heights,40.7949232,-73.9657893,False,False,True,False,False
50047657,Manhattan,404,BROADWAY,10013.0,(212) 226-2172,Mexican,2019-12-17,12.0,A,40.71881857356,-74.00235929271,13,Chipotle Mexican Grill,1.0,2.5,35,Little Italy,40.7187624898711,-74.0021132151368,False,False,True,False,False
50073606,Manhattan,601,8 AVENUE,10018.0,(646) 490-4337,Mexican,2019-08-05,12.0,A,40.755507506797,-73.99105571889399,10,Chipotle Mexican Grill,1.0,3.0,17,Garment District,40.755652,-73.991245,False,False,True,False,False
41223822,Manhattan,355,AMSTERDAM AVENUE,10024.0,(212) 787-6631,Chicken,2019-05-28,12.0,A,40.781734888276,-73.979342023471,12,Chirping Chicken,2.0,3.5,575,East Harlem,40.78163,-73.9792,False,False,True,True,False
50064898,Manhattan,350,3 AVENUE,10010.0,(212) 787-6631,Chicken,2019-11-25,13.0,A,40.740476123362,-73.981956708043,17,Chirping Chicken,2.0,3.5,575,East Harlem,40.78163,-73.9792,False,False,True,True,False
50047230,Manhattan,587,9 AVENUE,10036.0,(212) 244-7334,Chicken,2020-02-20,15.0,Z,40.758622911936996,-73.992499157065,21,Chirping Chicken,2.0,4.0,242,Midtown West,40.7588161,-73.9926049,False,False,True,True,False
50049346,Manhattan,1560,2 AVENUE,10028.0,(212) 517-9888,Chicken,2019-12-12,8.0,A,40.774550059683,-73.954153717075,27,Chirping Chicken,2.0,3.5,120,Upper East Side,40.77449,-73.95399,False,False,True,True,False
50005527,Manhattan,59,1 AVENUE,10003.0,(212) 388-0885,Japanese,2019-07-02,7.0,A,40.724974397495,-73.987210293235,32,Cho-Ko,1.0,3.5,95,East Village,40.72515,-73.98744,False,False,True,True,False
50083924,Manhattan,232,EAST   58 STREET,10022.0,(212) 688-4619,Indian,2019-12-06,12.0,A,40.760528512967,-73.966136944103,4,Chola,2.0,4.0,608,Upper East Side,40.76016,-73.96582,False,False,True,True,False
50100207,Manhattan,796,9 AVENUE,10019.0,(212) 582-8866,Chinese,2020-01-23,12.0,A,40.765204425081,-73.98767544844699,8,Chong Qing Xiao Mian,2.0,4.0,307,Midtown West,40.76513,-73.98753,False,False,True,True,False
50094762,Manhattan,568,MAIN STREET,10044.0,(646) 870-0005,Chinese,2019-10-04,12.0,A,40.762550724301,-73.949386164327,5,Liukoushui Hot Pot Noodle,,4.5,43,East Harlem,40.762592,-73.949215,False,False,False,False,False
41658103,Manhattan,254,10 AVENUE,10001.0,(212) 820-0333,Asian,2020-02-06,26.0,Z,40.748763929496,-74.003374516952,28,Chop Shop,2.0,3.5,239,Garment District,40.7486687,-74.0031128,False,False,True,True,False
50004334,Manhattan,1376,3 AVENUE,10075.0,(212) 203-0032,Salads,2020-01-14,10.0,A,40.773769157986,-73.957678075399,9,Chopt Creative Salad Co.,2.0,3.5,154,Upper East Side,40.77383,-73.95784,False,True,True,True,False
50006147,Manhattan,54,SPRING STREET,10012.0,(646) 918-7132,Salads,2019-11-07,7.0,A,40.722112271383,-73.996702598594,5,Chopt Creative Salad Co.,2.0,3.5,145,Little Italy,40.7220423685173,-73.9966765780916,False,True,True,True,False
50060390,Manhattan,350,5 AVENUE,10118.0,(212) 967-9380,Salads,2019-06-05,12.0,A,40.748268900702,-73.984690273581,5,Chopt Creative Salad Co.,1.0,3.5,35,Garment District,40.74844,-73.9862574,False,True,True,True,False
50043736,Manhattan,500,WEST  146 STREET,10031.0,(917) 675-6666,Japanese,2019-03-28,12.0,A,40.826066151273,-73.94753100596999,8,Chopped Parsley,2.0,4.5,127,East Harlem,40.82593,-73.94742,False,False,False,False,False
50017852,Manhattan,115,LEXINGTON AVENUE,10016.0,(212) 679-4603,Indian,2020-01-21,12.0,A,40.742540271591004,-73.982515506331,13,Chote Nawab,2.0,3.5,524,Gramercy,40.742462,-73.982322,False,False,True,True,True
50087955,Manhattan,1590,LEXINGTON AVE,10029.0,(917) 265-8432,Thai,2019-04-16,2.0,A,40.789210236622,-73.948726617051,1,Chu-Ros Thai,,4.5,76,East Harlem,40.78922,-73.94873,False,False,True,True,False
41232102,Manhattan,280,ST NICHOLAS AVENUE,10027.0,(212) 222-9772,Pizza,2019-04-01,8.0,A,40.810184687204,-73.952994765917,21,Chuck E. Cheese,2.0,2.5,41,Morningside Heights,40.81006,-73.95208,False,False,True,True,False
40546098,Manhattan,316,WEST   49 STREET,10019.0,(212) 245-0505,Brazilian,2020-01-16,7.0,A,40.762034209369,-73.987484716284,12,Churrascaria Plataforma,4.0,4.0,1000,Midtown West,40.76202,-73.98765,False,False,False,False,False
50079759,Manhattan,1534,3 AVENUE,10028.0,(212) 828-8809,Japanese,2020-02-20,42.0,Z,40.779026630323,-73.953843708769,20,Churutto Ramen & Poke,2.0,4.0,136,East Harlem,40.77916,-73.95396,False,False,True,True,False
50002574,Manhattan,2418,BROADWAY,10024.0,(212) 362-0096,Italian,2019-11-01,10.0,A,40.790105535432,-73.975078012621,22,Cibo E Vino,2.0,4.0,319,East Harlem,40.790206,-73.9749174,False,False,True,True,False
41697195,Manhattan,190,6 AVENUE,10013.0,(646) 476-9498,Italian,2020-01-02,33.0,Z,40.72640782049,-74.00365118834401,28,Ciccio,2.0,4.5,280,Greenwich Village,40.7263263267119,-74.0034471165676,False,False,False,False,False
50059366,Manhattan,192,6 AVENUE,10013.0,(646) 476-9498,"Ice Cream, Gelato, Yogurt, Ices",2019-11-06,12.0,A,40.726470950913,-74.003625936537,16,Ciccio,2.0,4.5,280,Greenwich Village,40.7263263267119,-74.0034471165676,False,False,False,False,False
41693350,Manhattan,242,WEST   49 STREET,10019.0,(212) 489-8600,Italian,2019-09-16,23.0,B,40.761130930556,-73.985344286067,23,Cielo at the Mayfair,2.0,4.0,452,Midtown West,40.76128,-73.9859,False,False,True,True,False
41237579,Manhattan,485,COLUMBUS AVENUE,10024.0,(212) 712-9090,Mexican,2020-01-23,12.0,A,40.784769364459,-73.97341170407199,12,Cilantro,2.0,3.5,426,Upper East Side,40.784629,-73.973121,False,False,True,True,False
41287433,Manhattan,55,WALL STREET,10005.0,(212) 699-4096,Italian,2019-08-08,8.0,A,40.706184059371,-74.009164865693,6,Cipriani Wall Street,3.0,3.5,204,Chinatown,40.70611,-74.00921,False,False,True,True,False
40576044,Manhattan,376,WEST BROADWAY,10012.0,(212) 343-0999,Italian,2019-02-11,4.0,A,40.723761894136,-74.002604795374,10,Cipriani Downtown,4.0,3.5,312,Little Italy,40.723567,-74.003003,False,False,True,True,False
50098692,Manhattan,155,BLEECKER STREET,10012.0,(646) 833-7000,Australian,2020-02-28,3.0,A,40.728480176716,-73.999787127631,7,Citizens of Bleecker,2.0,4.0,56,Greenwich Village,40.728603,-73.999672,False,False,True,True,False
50085729,Manhattan,401,WEST   25 STREET,10001.0,(646) 649-3079,Café/Coffee/Tea,2019-09-06,11.0,A,40.747803311708005,-74.000469177384,12,Citizens of Chelsea,2.0,4.0,734,Garment District,40.748123,-74.000569,False,False,True,True,False
41696660,Manhattan,362,2 AVENUE,10010.0,(646) 476-8416,Café/Coffee/Tea,2019-11-12,10.0,A,40.736682830027,-73.981766491244,28,Citizens Of Gramercy,2.0,4.0,134,Gramercy,40.73674,-73.98152,False,False,True,True,False
40958613,Manhattan,2441,BROADWAY,10024.0,(212) 877-2720,American,2019-05-28,5.0,A,40.790934324827,-73.974507099332,9,City Diner,2.0,3.5,268,Morningside Heights,40.7912,-73.97481,False,False,True,True,False
41720083,Manhattan,238,EAST   14 STREET,10003.0,(212) 260-6040,American,2020-01-09,11.0,A,40.732881955345,-73.986241759813,26,City Gourmet Cafe,1.0,3.5,73,Gramercy,40.732431,-73.985823,False,False,True,True,False
50091453,Manhattan,625,9 AVENUE,10036.0,(646) 360-3231,Pizza,2020-03-02,PEND,Z,40.759877203321,-73.991585757743,31,City Pizza,,3.5,47,Midtown West,40.75995,-73.99175,False,False,True,True,False
41521159,Manhattan,649,9 AVENUE,10036.0,(646) 684-3943,Sandwiches/Salads/Mixed Buffet,2020-02-14,10.0,A,40.760610013406,-73.991051421307,41,City Sandwich,2.0,4.0,496,Midtown West,40.760711,-73.991306,False,False,True,True,False
50052956,Manhattan,233,WEST STREET,10013.0,(646) 677-8350,American,2019-01-22,12.0,A,40.720637739735,-74.01210703870301,8,City Vineyard,2.0,4.0,880,Midtown West,40.7205582,-74.0118093,False,False,True,True,False
50103673,Manhattan,25,11 AVENUE,10011.0,(646) 751-6033,Other,1900-01-01,PEND,N,40.743081996014,-74.008650293747,1,City Winery,2.0,3.5,782,Chelsea,40.743551,-74.010408,False,False,False,False,False
50057808,Manhattan,79,CLINTON STREET,10002.0,(917) 388-3575,American,2020-02-04,21.0,Z,40.718825878394,-73.985209325353,20,Clancey,2.0,4.5,173,Lower East Side,40.7190299,-73.98521,False,False,True,True,False
50009906,Manhattan,24,5 AVENUE,10011.0,(212) 868-2424,French,2019-06-10,13.0,A,40.733003473564,-73.995810819292,13,Claudette,3.0,4.0,382,Greenwich Village,40.7331,-73.99596,False,False,True,True,False
50092928,Manhattan,334,8 AVENUE,10001.0,(917) 409-5777,Pizza/Italian,2020-03-05,PEND,Z,40.747613879068,-73.996784339572,24,Claudio Pizzeria,1.0,4.0,99,Garment District,40.7475845,-73.996619,False,False,True,True,False
50059960,Manhattan,553,MANHATTAN AVENUE,10027.0,(212) 729-1850,American,2019-03-30,12.0,A,40.809380745596,-73.953656406765,8,Clay,3.0,4.5,145,East Harlem,40.8094002234406,-73.9536950700793,False,False,False,False,False
50090918,Manhattan,270,BLEECKER STREET,10014.0,(917) 775-6159,Chinese,2020-02-20,12.0,A,40.731406054404005,-74.003121062971,7,Clay Pot - West Village,2.0,4.5,85,Greenwich Village,40.73138,-74.00319,False,False,True,True,False
50062848,Manhattan,58,SAINT MARKS PLACE,10003.0,(646) 434-6449,Chinese,2019-06-07,10.0,A,40.728150028611005,-73.986654051198,5,Clay Pot - East Village,2.0,4.5,317,Midtown West,40.7279880270274,-73.9865907985248,False,False,True,True,False
